,CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC,DTS
16737,6.3003,0.1824,54.3445,3.6937,3.4642,6.7927,2.5934,71.5451,147.1551
16738,6.3034,0.1539,51.7614,3.7072,3.4391,6.8452,2.6127,72.1891,150.8702
16739,6.3283,0.1398,52.132,3.8352,3.5073,7.6004,2.6363,73.1665,157.1038
16740,6.3997,0.1517,52.1622,2.3319,2.0656,8.5496,2.6037,75.5471,163.8301
16741,6.5362,0.2174,58.8402,1.2994,1.2028,8.1122,2.56,79.7273,171.0887
16742,6.6006,0.3209,75.9166,1.2003,1.1433,7.6526,2.5413,82.5021,174.0612
16743,6.5927,0.3215,86.5038,0.9915,0.9695,8.3686,2.5324,84.3901,175.8511
16744,6.5765,0.2978,86.7592,0.8803,0.8614,10.6286,2.5469,85.5545,180.3318
16745,6.5542,0.3354,81.8441,0.7536,0.6957,15.4806,2.5254,85.1601,184.4684
16746,6.5785,0.3694,77.0772,0.8021,0.8112,18.3592,2.476,83.7948,185.0761
16747,6.5988,0.4224,73.1835,0.7117,0.6455,17.3986,2.416,81.9718,181.7063
16748,6.5631,0.4507,69.8498,0.7994,0.7368,14.5328,2.4008,80.2329,174.3595
16749,6.4714,0.4366,63.9791,1.499,1.4959,12.2012,2.5192,79.1221,167.1977
16750,6.3996,0.3504,56.7688,1.8149,1.7447,9.8939,2.6188,78.1671,164.1071
16751,6.3514,0.2347,54.6904,1.5831,1.4853,8.8958,2.6232,78.4492,161.8044
16752,6.3316,0.2056,51.5929,1.9703,1.7917,10.1111,2.5875,78.6313,159.9177
16753,6.3556,0.2194,48.2864,2.4355,2.2102,12.7288,2.5502,78.2424,156.8106
16754,6.3991,0.2223,49.4187,2.9242,2.65,12.8512,2.5211,76.958,152.7007
16755,6.4249,0.2339,52.1397,2.9134,2.6281,10.8384,2.5133,75.8701,150.0145
16756,6.4561,0.249,51.3274,2.0539,1.8037,10.4484,2.5317,75.3283,149.4655
16757,6.4915,0.262,44.5927,2.816,2.5459,12.1484,2.5538,75.7581,151.1384
16758,6.4834,0.2518,38.471,2.7719,2.5108,13.4567,2.5728,76.7854,153.2617
16759,6.4682,0.1997,38.123,1.8169,1.6289,12.6065,2.5932,78.3916,154.453
16760,6.4812,0.179,40.3974,1.6924,1.6017,10.7025,2.5756,79.0809,154.6383
16761,6.5065,0.2232,38.617,1.9634,1.8606,9.5624,2.552,79.0799,154.2985
16762,6.5191,0.2367,35.6885,1.977,1.863,9.1482,2.5627,78.9292,154.9017
16763,6.5297,0.1948,32.8503,1.9898,1.8641,8.7627,2.5705,78.9929,156.5998
16764,6.5307,0.1678,33.9314,1.9467,1.8302,8.8984,2.5658,79.6739,159.2162
16765,6.521,0.1726,40.4308,1.9774,1.856,9.0095,2.5721,80.7123,161.6648
16766,6.5157,0.1916,44.5268,1.9634,1.8447,9.4835,2.5709,81.523,164.1953
16767,6.5091,0.2006,42.7015,1.9455,1.8319,9.7031,2.5516,81.5206,164.9774
16768,6.5032,0.2018,37.8306,1.9094,1.8056,9.2456,2.5482,80.9962,162.4694
16769,6.4894,0.1965,36.1451,1.8648,1.7658,9.4226,2.5589,80.0244,157.6742
16770,6.4709,0.1946,38.4379,1.885,1.7705,9.9264,2.5594,78.4776,152.1878
16771,6.4673,0.193,39.498,2.0499,1.9141,9.4629,2.5692,76.8221,147.1673
16772,6.4695,0.1889,35.061,2.1345,1.9826,9.1621,2.5763,74.575,142.4937
16773,6.4675,0.1824,29.3689,2.2234,2.0545,8.7746,2.5723,72.9562,139.2919
16774,6.4704,0.1646,26.14,2.3773,2.1698,8.4337,2.5745,72.285,138.7517
16775,6.4725,0.1548,24.3378,2.5871,2.3329,8.7781,2.5831,72.5534,140.7028
16776,6.4729,0.1563,24.0245,2.7837,2.5023,8.9788,2.5935,73.5254,143.8623
16777,6.4754,0.1472,25.2964,2.9512,2.6442,9.3747,2.5923,75.3521,148.4075
16778,6.4668,0.1407,27.2108,2.9511,2.6441,9.8169,2.6001,77.2435,151.2279
16779,6.4601,0.1557,32.2253,2.9192,2.6307,9.6887,2.616,79.197,153.6202
16780,6.4657,0.1653,43.1316,2.8888,2.6377,9.2288,2.6201,80.7101,155.2119
16781,6.4683,0.1747,50.744,2.4226,2.2151,9.0765,2.6089,81.5559,156.7394
16782,6.4642,0.2131,52.2607,1.924,1.7639,8.8851,2.5826,81.9283,157.9632
16783,6.4651,0.2295,51.7396,2.0341,1.884,8.7325,2.5644,81.9107,158.9848
16784,6.4645,0.2218,49.4229,2.1842,2.0213,8.5395,2.5635,81.9495,159.9324
16785,6.4689,0.2125,46.6857,2.211,2.0417,8.5201,2.5723,82.068,161.0788
16786,6.4722,0.2063,48.7001,2.0735,1.9208,8.4634,2.5765,82.2218,162.3209
16787,6.4678,0.2079,55.1093,2.0467,1.9007,8.1573,2.5826,82.3007,163.0138
16788,6.4622,0.2089,59.402,2.1116,1.9568,8.6843,2.5751,82.2634,163.1064
16789,6.4611,0.2126,59.1451,2.1052,2.064,9.2132,2.5662,82.1241,162.7245
16790,6.4648,0.2201,56.3771,2.1205,1.9585,9.2677,2.5645,81.9775,162.2188
16791,6.4594,0.2208,56.23,2.1874,1.9955,8.8313,2.5772,81.8568,162.0123
16792,6.4568,0.2179,58.3689,2.4351,2.2135,8.3631,2.5973,81.8048,162.0071
16793,6.4674,0.2131,58.5688,2.4638,2.2209,8.6162,2.6018,81.8547,162.0352
16794,6.4736,0.2121,55.7403,2.3748,2.1337,9.7584,2.5918,81.8649,162.0538
16795,6.4733,0.2181,53.3288,2.4131,2.1642,9.9646,2.5883,81.6828,161.7381
16796,6.4683,0.2128,53.6435,2.3567,2.1135,9.0634,2.5901,81.4038,161.2579
16797,6.4573,0.2015,53.7372,2.3303,2.1182,8.9635,2.5975,81.1115,160.3122
16798,6.4528,0.2031,53.1987,2.4343,2.21,9.6194,2.5977,81.228,159.2982
16799,6.4503,0.2098,52.0731,2.619,2.3604,9.1944,2.6032,81.0904,158.7058
16800,6.4497,0.2071,52.7057,2.6966,2.4221,8.449,2.6121,80.5046,158.5085
16801,6.4597,0.1941,56.486,2.546,2.2681,9.0954,2.6056,79.9148,158.5378
16802,6.4692,0.1855,58.1343,2.3768,2.1316,9.59,2.5863,79.4436,158.0842
16803,6.469,0.1887,56.1658,2.352,2.1237,9.0047,2.588,79.1757,157.0586
16804,6.4652,0.1982,51.0226,2.3386,2.1072,8.6474,2.6044,78.8606,155.35
16805,6.4627,0.1941,46.847,2.3901,2.1369,8.8955,2.5999,78.4198,153.9947
16806,6.4652,0.1755,44.0605,2.6873,2.4164,8.718,2.6086,77.7615,152.9813
16807,6.4646,0.1709,42.8438,2.8153,2.5218,8.7364,2.6121,77.4683,152.6809
16808,6.4702,0.1757,43.4234,2.7474,2.4431,8.6853,2.6022,77.4839,152.7205
16809,6.4767,0.1796,45.9338,2.7433,2.4399,8.6758,2.603,77.711,153.1947
16810,6.4752,0.1801,48.5797,2.6126,2.3197,8.9142,2.6014,77.8565,154.2398
16811,6.474,0.1804,48.8791,2.5416,2.2566,8.5965,2.6001,77.9067,155.5042
16812,6.4791,0.1911,47.6258,2.5723,2.2873,8.1252,2.5987,77.9975,156.855
16813,6.4924,0.1941,47.0756,2.6045,2.3195,8.2888,2.6033,78.3523,158.1555
16814,6.4994,0.1841,46.9099,2.6612,2.3912,9.1337,2.6026,79.0632,159.6834
16815,6.4986,0.1841,46.7319,2.5993,2.3354,9.8239,2.5832,80.1899,161.1571
16816,6.5047,0.1903,50.0238,2.5442,2.2873,9.5583,2.5859,81.1771,162.6485
16817,6.5095,0.1968,57.97,2.3888,2.1394,9.6524,2.5831,81.9831,164.1492
16818,6.5117,0.2127,63.8922,2.2277,2.0157,9.5349,2.557,82.5782,165.7837
16819,6.5129,0.2222,65.1425,2.0912,1.9127,8.8541,2.5504,83.0462,167.735
16820,6.507,0.2211,67.2307,2.0795,1.909,8.6452,2.5632,83.2464,168.9491
16821,6.5011,0.2274,69.35,2.204,2.0177,10.4664,2.5684,83.2333,169.4024
16822,6.4845,0.2335,71.452,2.2571,2.0536,13.075,2.5725,83.1039,169.1116
16823,6.4727,0.2439,72.8969,2.1419,1.9542,12.6494,2.59,82.7878,167.8697
16824,6.4601,0.2508,70.4315,2.0242,1.8557,9.7567,2.5691,82.3151,166.0741
16825,6.4303,0.2398,63.5604,2.0646,1.8942,8.5744,2.5478,81.706,163.6412
16826,6.4088,0.2283,58.9517,2.3162,2.1094,8.9022,2.5606,81.0859,161.5174
16827,6.3866,0.215,59.0374,2.5683,2.3126,8.5794,2.5813,80.3386,159.623
16828,6.3711,0.1912,63.6402,2.6921,2.4101,8.3247,2.6002,79.2951,157.2967
16829,6.372,0.1805,73.6366,2.5241,2.2534,8.6462,2.6136,78.6281,155.3224
16830,6.3728,0.1872,81.0856,2.3431,2.0858,8.3852,2.6218,78.1418,153.7483
16831,6.3654,0.2081,83.031,2.1668,1.9545,8.1795,2.6387,77.9124,153.0433
16832,6.3635,0.2227,84.4223,2.0873,1.8898,9.3354,2.6546,77.8389,153.46
16833,6.3732,0.2262,87.49,2.245,2.0156,10.6106,2.6443,78.322,154.9608
16834,6.3843,0.2252,92.4823,2.3419,2.0851,10.5459,2.6464,79.5152,157.1819
16835,6.4167,0.2195,96.9135,2.2824,2.0497,9.7988,2.6643,80.9459,159.9071
16836,6.5,0.2169,100.3404,2.2453,2.0289,9.5691,2.6669,82.4219,162.4445
16837,6.5434,0.2052,102.1514,2.139,1.9392,9.5152,2.6813,83.8488,164.8089
16838,6.5549,0.2115,103.4495,2.071,1.8984,9.6613,2.6874,85.2853,167.3231
16839,6.6193,0.2491,110.1194,1.7847,1.6741,9.5676,2.6005,85.4109,168.4694
16840,6.673,0.269,116.6797,1.502,1.4197,8.9224,2.5354,84.6018,168.9703
16841,6.6024,0.2701,122.8051,1.4932,1.418,8.6012,2.5815,83.9266,169.1099
16842,6.5445,0.267,136.078,1.5858,1.5035,9.1243,2.6189,83.9831,169.646
16843,6.5373,0.2651,138.8664,1.6845,1.5931,9.9358,2.6178,84.859,170.6873
16844,6.5253,0.2613,126.8253,1.6408,1.5416,10.3798,2.5899,86.4038,172.3744
16845,6.5287,0.2602,115.7609,1.6408,1.5394,10.2052,2.5807,87.3196,174.1242
16846,6.5307,0.2829,112.0168,1.7307,1.6194,10.2579,2.6084,87.8189,175.5526
16847,6.5176,0.2919,107.2346,1.62,1.5407,10.0654,2.717,88.0445,176.3134
16848,6.4894,0.2817,105.0846,1.2219,1.1634,9.5192,2.7555,88.2511,176.537
16849,6.4824,0.2787,103.1288,1.295,1.2429,8.8642,2.6734,88.5896,176.5947
16850,6.5034,0.2922,98.2813,1.6827,1.6023,8.5395,2.6109,88.9804,176.8241
16851,6.5214,0.2993,94.3142,1.7611,1.6466,8.3301,2.6013,89.3918,177.1231
16852,6.5318,0.294,93.8966,1.7423,1.6272,9.1893,2.6112,89.0414,177.0151
16853,6.5225,0.2947,94.2566,1.691,1.5768,10.4018,2.6253,88.6086,176.3627
16854,6.4822,0.2929,94.2521,1.637,1.5238,10.1019,2.6314,88.1113,175.6708
16855,6.4377,0.2854,96.5548,1.6599,1.5221,10.0044,2.6531,87.8484,175.6091
16856,6.3939,0.286,97.9742,1.9506,1.7922,10.7849,2.6972,87.6224,175.5546
16857,6.3719,0.2991,94.7285,1.9677,1.8046,10.5832,2.6977,87.4341,175.2514
16858,6.3758,0.3068,89.8502,1.8463,1.6854,8.7063,2.6604,87.1558,174.8394
16859,6.3998,0.2908,88.403,1.7962,1.646,7.7475,2.6389,87.039,174.7717
16860,6.4142,0.2782,89.4596,1.7435,1.6046,8.7035,2.6413,87.0838,174.6028
16861,6.4149,0.2684,90.5656,1.6257,1.509,9.5725,2.6822,87.3231,174.377
16862,6.4118,0.264,90.3814,1.5562,1.4718,9.0902,2.6997,87.5837,174.506
16863,6.4489,0.2821,90.1429,1.4414,1.3459,8.3789,2.6787,87.8766,175.4656
16864,6.5501,0.3171,92.8216,1.4065,1.3206,8.2952,2.6445,88.1977,176.9596
16865,6.5998,0.3243,95.0846,1.4397,1.3595,8.9051,2.6072,88.6301,178.5518
16866,6.5971,0.3083,96.0872,1.4614,1.3754,9.4248,2.5951,89.263,180.1689
16867,6.5955,0.2946,96.4641,1.4605,1.373,8.7972,2.5836,89.897,181.8306
16868,6.5957,0.2884,96.835,1.4415,1.3565,8.0813,2.5855,90.6545,184.0689
16869,6.5978,0.2948,96.2681,1.363,1.2788,8.7896,2.603,90.8774,185.693
16870,6.628,0.2981,95.6956,1.3623,1.2962,10.4718,2.6101,91.6905,186.9283
16871,6.6849,0.2998,95.8212,1.3166,1.2507,11.6215,2.621,91.9831,187.3988
16872,6.7086,0.3124,95.8359,1.2853,1.2202,11.9004,2.6258,92.5353,187.1487
16873,6.6812,0.3235,97.4128,1.3092,1.2508,12.2059,2.6214,91.9729,186.4498
16874,6.5802,0.3293,100.8051,1.3103,1.2457,12.9512,2.609,91.3526,185.1694
16875,6.4445,0.3376,102.2786,1.3626,1.2987,12.793,2.5966,90.118,182.9916
16876,6.387,0.334,99.5663,1.4044,1.3468,11.4676,2.5852,87.7805,180.3423
16877,6.383,0.3074,95.536,1.3424,1.2962,10.8922,2.5771,85.0526,178.2528
16878,6.3667,0.2883,91.5371,1.2931,1.2321,11.997,2.6043,83.413,177.3877
16879,6.3388,0.2702,88.6544,1.5851,1.511,13.3822,2.653,83.2825,177.2505
16880,6.3244,0.2421,89.7912,2.266,2.0867,12.8368,2.6589,84.0016,176.2328
16881,6.3213,0.2399,96.3909,2.1255,1.9774,11.0588,2.6086,84.5287,174.1662
16882,6.3371,0.2546,105.1737,1.5069,1.4167,10.1291,2.5733,83.0063,170.4128
16883,6.3627,0.2553,108.136,1.2039,1.1735,9.3975,2.5865,80.265,163.9557
16884,6.3734,0.2562,106.3545,1.0984,1.0923,8.8398,2.6174,76.4532,157.395
16885,6.3639,0.2586,97.5377,1.1078,1.0997,8.9448,2.6419,72.9065,150.5855
16886,6.3432,0.2392,79.6499,1.4013,1.3834,9.0115,2.6506,70.8607,147.1245
16887,6.3298,0.2218,63.6378,1.8373,1.752,9.4971,2.6527,70.7301,146.1091
16888,6.3216,0.2023,54.5965,2.2867,2.0929,10.1595,2.6565,72.1576,147.0453
16889,6.3083,0.1571,51.9333,3.3109,3.015,9.8638,2.6755,74.3621,148.8296
16890,6.3035,0.1393,59.8352,3.7391,3.3824,9.1577,2.6855,76.0078,150.1262
16891,6.3136,0.1544,72.9574,2.4879,2.2345,8.7165,2.6599,77.0099,150.9626
16892,6.3257,0.1659,76.6226,1.6313,1.4952,8.8381,2.6267,77.1786,151.8119
16893,6.3246,0.18,72.59,1.6358,1.5521,9.3362,2.6245,76.9613,152.4915
16894,6.3124,0.1912,70.032,1.9094,1.7998,9.6355,2.6369,76.873,152.75
16895,6.3037,0.1824,69.4398,2.014,1.8871,9.2669,2.6283,77.15,152.8238
16896,6.3073,0.1721,69.1658,1.9627,1.8395,8.548,2.6073,78.1486,154.2788
16897,6.3176,0.1735,71.1302,1.9688,1.843,8.1221,2.6024,77.8604,158.8458
16898,6.3229,0.1737,77.4606,2.3213,2.1533,8.5937,2.6255,78.6125,166.8888
16899,6.3127,0.1831,87.7255,2.3987,2.2139,9.9536,2.6317,80.6132,178.204
16900,6.2981,0.2091,96.5106,2.2078,2.0353,11.4791,2.5987,83.5901,190.5239
16901,6.2976,0.2377,124.5969,1.7445,1.6197,12.6136,2.5628,86.9252,204.6694
16902,6.2991,0.2475,174.064,1.6195,1.5145,12.8037,2.5415,91.7813,222.0327
16903,6.2984,0.28,207.4203,1.8855,1.7518,11.7094,2.4225,101.6654,234.8981
16904,6.3021,0.5028,215.858,2.0163,1.819,10.3234,2.2603,110.7256,243.8473
16905,6.3042,0.7175,219.899,2.3048,2.0365,10.4121,2.2337,116.0637,247.7836
16906,6.2833,0.6645,225.8451,3.0628,2.63,10.6597,2.2595,116.5374,247.504
16907,6.2509,0.5767,222.738,3.6571,3.0802,10.224,2.2569,113.9832,244.7821
16908,6.2388,0.5454,212.9229,3.9664,3.3422,9.6185,2.2544,117.3919,239.0204
16909,6.2402,0.5092,205.3245,3.4865,2.8586,8.7366,2.2392,119.7841,229.647
16910,6.2377,0.4826,202.078,3.0478,2.4773,8.192,2.2031,114.0659,218.107
16911,6.2376,0.4862,200.4693,3.8451,3.1805,8.3142,2.2078,109.0339,210.7793
16912,6.2355,0.4774,197.3511,4.6216,3.874,8.8468,2.2845,106.7128,208.552
16913,6.2262,0.4411,175.8364,3.6722,2.9989,8.9195,2.3497,106.03,207.2086
16914,6.2296,0.4267,147.5227,2.9794,2.3813,8.6659,2.3641,106.5347,202.9194
16915,6.238,0.4054,140.4893,3.1707,2.594,8.5821,2.3925,106.5911,195.2548
16916,6.2356,0.3608,149.8794,4.8138,4.0718,8.4678,2.394,107.596,189.4847
16917,6.2355,0.311,156.9659,6.011,5.1595,8.283,2.3353,109.0651,180.3064
16918,6.2437,0.2801,139.2606,3.8496,3.0792,8.5528,2.3268,110.9866,174.5038
16919,6.2454,0.2803,106.6308,3.7792,3.0451,8.8984,2.4225,112.9614,167.3468
16920,6.2474,0.2502,76.5557,5.9057,4.9771,8.6439,2.5073,114.9362,161.5674
16921,6.2534,0.1709,53.4632,12.2074,9.3049,8.0835,2.5235,116.911,154.4387
16922,6.2542,0.1177,50.5063,14.4512,11.7739,8.1474,2.54,118.9026,158.1627
16923,6.2513,0.117,88.0126,13.7895,11.2788,9.0005,2.4941,120.993,177.7589
16924,6.2507,0.1842,131.5178,13.3409,10.7868,10.3246,2.3715,122.8323,214.5849
16925,6.2527,0.288,147.4423,7.1389,6.0592,10.3949,2.3012,124.2542,241.2511
16926,6.2553,0.312,156.5993,2.1565,1.6875,9.0959,2.3045,124.2896,253.951
16927,6.2513,0.3795,166.6247,1.4271,1.2472,8.011,2.3232,123.8935,255.5023
16928,6.2443,0.4815,170.4506,1.8018,1.6068,7.3629,2.3032,122.9219,253.5229
16929,6.2453,0.5061,178.6469,2.0791,1.8232,6.9289,2.2547,121.6585,252.4783
16930,6.2642,0.4754,193.651,2.543,2.2089,6.9718,2.234,120.9285,252.9442
16931,6.2906,0.4429,200.9274,3.0881,2.638,7.2073,2.2408,120.9008,255.0387
16932,6.3041,0.434,204.5377,2.8365,2.3981,7.4723,2.2506,121.6252,256.7192
16933,6.3024,0.4347,220.1015,3.0547,2.6242,7.6073,2.2788,122.8149,257.6921
16934,6.3013,0.4466,236.4188,3.0917,2.6545,7.2952,2.2811,123.521,257.4335
16935,6.3002,0.4483,236.2975,3.2417,2.8034,6.907,2.2458,124.0166,256.3467
16936,6.2944,0.4324,226.7607,3.9393,3.4342,7.4578,2.2227,124.169,256.4095
16937,6.2926,0.4224,216.7919,3.2016,2.8804,8.4358,2.2157,124.2331,256.9464
16938,6.2968,0.4379,213.331,2.1445,2.1397,8.2153,2.2388,123.8804,257.3253
16939,6.2999,0.4604,218.1802,1.6275,1.7918,7.3676,2.2673,123.4585,256.2515
16940,6.2957,0.4677,231.5305,1.276,1.546,6.9788,2.2692,122.4299,251.8614
16941,6.2883,0.4635,249.9048,1.2985,1.734,7.3486,2.2839,120.9403,244.885
16942,6.2885,0.485,270.894,1.6263,2.3575,7.6843,2.3226,118.2263,232.0384
16943,6.3141,0.4621,286.5717,1.7759,2.5344,7.6602,2.3542,115.8897,216.4549
16944,6.3389,0.4112,289.3505,1.0827,1.9746,7.9239,2.3681,113.6588,204.0908
16945,6.3428,0.3903,291.4279,0.7171,1.6784,8.1225,2.3715,112.2929,196.6432
16946,6.3056,0.3782,343.9934,0.6151,1.6042,8.432,2.4005,111.2807,196.1661
16947,6.2633,0.3083,452.6727,1.0789,2.0382,10.1672,2.4795,110.6555,201.378
16948,6.2644,0.2348,635.9113,1.7433,3.0474,12.6351,2.6462,111.3487,211.655
16949,6.2817,0.2176,1097.0908,0.621,1.671,13.3323,2.7842,113.5889,223.9219
16950,6.2885,0.2361,1470.2534,0.4922,1.4786,11.091,2.7182,118.2531,230.2139
16951,6.2896,0.3867,1304.2898,0.655,1.7419,8.0233,2.5185,120.7317,229.4281
16952,6.2946,0.5258,800.9033,1.6607,2.6387,6.9588,2.3837,121.7546,223.9612
16953,6.2997,0.5331,445.0234,3.2326,3.9996,7.4827,2.3473,119.9349,218.3834
16954,6.3008,0.4602,341.5462,2.452,2.8028,8.3894,2.3474,117.5542,215.0897
16955,6.3,0.4021,267.2211,1.9077,2.2657,9.0729,2.3618,115.2504,212.947
16956,6.318,0.4099,171.8537,2.0601,2.3022,8.7898,2.3952,113.8919,215.8532
16957,6.3398,0.4049,129.1803,3.4607,3.9139,8.5594,2.4174,113.5394,220.3927
16958,6.3386,0.3409,144.9745,5.9063,5.9468,8.3683,2.4474,114.0638,225.1758
16959,6.3186,0.2674,169.5832,4.9573,4.451,7.5235,2.4183,114.663,228.3689
16960,6.3043,0.2822,180.2968,3.5298,2.8913,6.9844,2.3472,115.2457,230.5525
16961,6.3049,0.3617,185.6176,3.0225,2.2871,6.7408,2.3207,116.7813,231.1783
16962,6.3208,0.41,186.7847,3.5063,2.6447,6.8398,2.3191,119.0717,232.0752
16963,6.3361,0.3894,186.1808,4.2104,3.1355,7.1015,2.3196,119.2426,232.2368
16964,6.3302,0.3622,188.8039,4.4376,3.2611,7.0987,2.3242,118.6186,232.6773
16965,6.2836,0.3674,192.5165,4.0762,2.9218,7.2521,2.3271,118.5833,233.2248
16966,6.2464,0.3882,191.7664,3.5851,2.4688,7.2623,2.3309,119.0889,234.1597
16967,6.239,0.4086,198.5779,3.5745,2.4356,7.2387,2.3261,119.7397,235.5558
16968,6.2473,0.3983,206.3386,4.255,2.972,7.4096,2.3168,120.0412,236.7635
16969,6.2519,0.3915,203.9568,5.1208,3.6229,7.8313,2.3174,120.0019,238.2489
16970,6.2539,0.4045,197.9943,5.0963,3.5567,7.6078,2.3192,119.5804,241.1752
16971,6.2523,0.4021,192.8544,4.3411,2.902,7.1715,2.322,118.8828,243.6274
16972,6.2451,0.4301,190.6471,4.0044,2.5343,7.3266,2.3118,118.7378,247.0211
16973,6.2368,0.4352,188.7979,4.7712,3.1286,7.7291,2.2998,119.523,248.8207
16974,6.2395,0.4219,181.0857,6.2677,4.4175,8.0885,2.2863,120.577,250.6036
16975,6.2456,0.4154,173.7101,7.8372,5.8572,7.6857,2.296,121.8984,253.3929
16976,6.2419,0.4063,171.3047,9.0552,6.7176,6.9374,2.3207,123.1744,255.032
16977,6.2423,0.4052,172.5475,14.1434,9.9365,6.7761,2.3416,124.4894,255.5302
16978,6.244,0.4337,176.1984,18.9109,12.831,7.1696,2.3009,125.8172,255.7567
16979,6.2476,0.4944,188.7834,14.5584,10.0672,7.5924,2.2437,125.7017,254.8177
16980,6.2467,0.48,195.4039,9.2712,6.8496,7.6478,2.2216,125.3287,252.7292
16981,6.2455,0.4296,193.3899,7.6487,5.669,7.6639,2.2175,124.7458,250.8792
16982,6.2459,0.42,189.1419,7.1473,5.2004,7.8328,2.2248,124.3936,249.7883
16983,6.2313,0.4275,181.0931,6.9146,5.0271,8.1042,2.2296,124.3759,249.5914
16984,6.2109,0.4292,174.9746,6.6997,4.8445,7.7333,2.2247,124.707,250.4537
16985,6.2082,0.4096,178.4687,6.5367,4.7048,7.3143,2.2211,124.9758,250.8351
16986,6.2242,0.3977,182.6864,6.3743,4.5647,7.5674,2.2391,125.0187,249.5238
16987,6.2428,0.4193,182.0524,6.2119,4.4243,8.051,2.2455,124.8228,246.5055
16988,6.2422,0.4921,180.6033,6.0502,4.2844,8.329,2.2397,123.6207,241.4597
16989,6.2274,0.5099,179.6444,5.8875,4.144,8.0149,2.266,122.1142,238.0787
16990,6.2232,0.4471,172.5326,5.6358,3.9278,7.5642,2.2922,120.1725,235.8638
16991,6.2391,0.4168,164.2496,4.3378,2.8424,7.1976,2.3104,118.8917,235.6343
16992,6.2504,0.4194,162.0238,3.7036,2.3499,7.0389,2.3247,119.2,237.2771
16993,6.2708,0.4161,167.4839,3.7047,2.3387,7.6423,2.3076,119.7674,239.7754
16994,6.2934,0.3871,169.881,4.2153,2.7799,7.8297,2.3072,120.2723,240.9884
16995,6.2966,0.3939,170.3153,5.8445,4.2609,7.3471,2.3029,120.4548,240.1012
16996,6.2526,0.4007,174.7702,6.3715,4.7581,6.8088,2.285,120.4621,240.5113
16997,6.221,0.423,178.3557,6.4228,4.7954,7.0144,2.2563,120.3667,241.0045
16998,6.2376,0.4394,178.3483,6.3668,4.7545,7.224,2.2605,120.2042,240.6062
16999,6.2586,0.4134,161.3021,6.4795,4.8616,7.32,2.2847,119.8121,237.6801
17000,6.2671,0.3867,149.8226,6.3657,4.7425,7.0707,2.3055,119.5146,235.979
17001,6.2575,0.3737,151.3288,5.5394,3.9199,7.1599,2.3067,119.314,236.5766
17002,6.2452,0.3557,165.6839,5.0007,3.4431,7.0776,2.2868,119.3323,239.2669
17003,6.2415,0.366,177.5562,4.8023,3.2279,6.5303,2.2805,119.3217,244.0443
17004,6.2385,0.4102,182.6739,5.1511,3.5077,6.6151,2.2748,118.9639,247.6898
17005,6.24,0.432,183.4838,6.4199,4.6343,6.9991,2.2545,117.9193,251.8495
17006,6.2514,0.4234,178.4984,7.7252,5.8143,7.2168,2.2545,117.0274,255.4156
17007,6.2582,0.4077,174.3474,8.4078,6.3515,7.003,2.2355,116.2368,256.7789
17008,6.2526,0.4065,169.9094,7.085,5.2635,7.1769,2.2188,117.2948,257.2535
17009,6.2482,0.4088,168.3651,6.2758,4.469,7.2673,2.2473,118.7024,256.7288
17010,6.2498,0.4042,165.9082,6.0083,4.2131,7.2463,2.2646,121.4048,255.623
17011,6.2409,0.41,162.4396,8.213,6.2117,7.0057,2.226,123.317,254.1486
17012,6.247,0.4307,161.7633,9.7828,7.2678,6.6306,2.1666,125.7522,252.5223
17013,6.2516,0.459,161.5904,6.9832,5.2467,6.603,2.1683,126.8566,250.5782
17014,6.2478,0.4743,161.6536,5.4303,3.7791,6.3023,2.2232,127.2678,248.2397
17015,6.2475,0.4586,154.2259,5.5712,3.9275,6.2792,2.2574,126.8674,245.8803
17016,6.2472,0.4148,150.2345,5.9541,4.2902,6.6255,2.2639,126.0681,244.3163
17017,6.2445,0.4062,153.1633,5.9555,4.2915,7.0841,2.2639,124.8233,244.4492
17018,6.2487,0.3941,160.7938,5.6259,3.9953,7.2201,2.2738,123.8205,245.8052
17019,6.2529,0.4038,166.673,5.4205,3.8141,7.0779,2.2732,122.6787,244.343
17020,6.2502,0.4185,171.5775,5.9231,4.3083,6.9812,2.2556,121.8832,242.4088
17021,6.2503,0.3989,170.459,6.5914,4.9613,6.7852,2.2445,121.173,239.7653
17022,6.2424,0.4041,166.8807,6.5261,4.9103,6.9524,2.2445,120.6949,239.1519
17023,6.2331,0.4233,161.7485,6.257,4.6619,7.0199,2.2676,120.3196,239.4358
17024,6.2414,0.4023,159.0844,5.91,4.3305,6.8309,2.2815,120.253,241.329
17025,6.2573,0.3657,159.2714,5.0863,3.6001,6.782,2.2947,120.4634,244.5064
17026,6.2549,0.3599,157.6671,4.5892,3.1625,6.77,2.3043,120.8631,246.6123
17027,6.2534,0.3814,156.8811,4.2528,2.8712,6.8164,2.318,121.8108,248.025
17028,6.2419,0.4165,158.6872,4.6326,3.2047,7.1258,2.298,122.6656,247.0282
17029,6.2405,0.4425,162.0487,5.2333,3.7517,6.8881,2.2742,123.5177,244.9802
17030,6.244,0.4599,166.1887,5.9191,4.3961,6.9947,2.2672,122.5063,242.3402
17031,6.2455,0.4344,171.5325,6.1687,4.634,7.1931,2.269,121.4255,239.9603
17032,6.2518,0.3892,169.6413,5.4374,3.9465,6.7863,2.3038,120.2278,238.2758
